id,pid,count
35109,"doi:10.25346/S6/CXO9PD/3IJEXU",16
35593,"doi:10.25346/S6/CXO9PD/ZGLFW5",16
35111,"doi:10.25346/S6/CXO9PD/CDBIUO",16
35112,"doi:10.25346/S6/CXO9PD/WDLWUF",16
35591,"doi:10.25346/S6/CXO9PD/P97FZ9",16
35115,"doi:10.25346/S6/CXO9PD/RKSXYO",16
35118,"doi:10.25346/S6/CXO9PD/DAWHU5",16
35902,"doi:10.25346/S6/CXO9PD/RVIC6E",16
35126,"doi:10.25346/S6/CXO9PD/H3JLTO",16
35127,"doi:10.25346/S6/CXO9PD/L4OA6Z",16
35128,"doi:10.25346/S6/CXO9PD/AZ4NDV",16
35129,"doi:10.25346/S6/CXO9PD/IW1AYO",16
35134,"doi:10.25346/S6/CXO9PD/SXZXS0",16
35140,"doi:10.25346/S6/CXO9PD/0A0WWR",16
35143,"doi:10.25346/S6/CXO9PD/BJMPKU",16
35145,"doi:10.25346/S6/CXO9PD/TAUCS6",16
35147,"doi:10.25346/S6/CXO9PD/3COFYL",16
35148,"doi:10.25346/S6/CXO9PD/GTVJAZ",16
35163,"doi:10.25346/S6/CXO9PD/HCL9RK",16
35165,"doi:10.25346/S6/CXO9PD/IPUOC2",16
35170,"doi:10.25346/S6/CXO9PD/KXI21K",16
35172,"doi:10.25346/S6/CXO9PD/C1W5UZ",16
35581,"doi:10.25346/S6/CXO9PD/ONS3CW",16
35178,"doi:10.25346/S6/CXO9PD/7YTVSG",16
35575,"doi:10.25346/S6/CXO9PD/RFZKUC",16
35573,"doi:10.25346/S6/CXO9PD/GCBJ1S",16
35571,"doi:10.25346/S6/CXO9PD/MGIA2R",16
35187,"doi:10.25346/S6/CXO9PD/C1P6FS",16
35558,"doi:10.25346/S6/CXO9PD/LPZUHU",16
35556,"doi:10.25346/S6/CXO9PD/TEUPRM",16
35555,"doi:10.25346/S6/CXO9PD/2E97GG",16
35204,"doi:10.25346/S6/CXO9PD/4XYVKF",16
35550,"doi:10.25346/S6/CXO9PD/Q4VQFE",16
35215,"doi:10.25346/S6/CXO9PD/VCLIQO",16
35216,"doi:10.25346/S6/CXO9PD/XWDNWV",16
35225,"doi:10.25346/S6/CXO9PD/DRGO8X",16
35227,"doi:10.25346/S6/CXO9PD/G8QNLE",16
35230,"doi:10.25346/S6/CXO9PD/DSNDYH",16
35238,"doi:10.25346/S6/CXO9PD/IJWEXO",16
35240,"doi:10.25346/S6/CXO9PD/EFGVP4",16
35245,"doi:10.25346/S6/CXO9PD/ZM96MR",16
35540,"doi:10.25346/S6/CXO9PD/CKP2EZ",16
35536,"doi:10.25346/S6/CXO9PD/QO98U0",16
35259,"doi:10.25346/S6/CXO9PD/ECMMB6",16
35268,"doi:10.25346/S6/CXO9PD/OZ0PSD",16
35269,"doi:10.25346/S6/CXO9PD/3MUOU7",16
35275,"doi:10.25346/S6/CXO9PD/ZQPYGX",16
35531,"doi:10.25346/S6/CXO9PD/XR9LRS",16
35277,"doi:10.25346/S6/CXO9PD/DPMH1X",16
35279,"doi:10.25346/S6/CXO9PD/ANHURE",16
35530,"doi:10.25346/S6/CXO9PD/I5QVHB",16
35283,"doi:10.25346/S6/CXO9PD/6Y9BF6",16
35526,"doi:10.25346/S6/CXO9PD/1OKOD3",16
35295,"doi:10.25346/S6/CXO9PD/35TEYX",16
35296,"doi:10.25346/S6/CXO9PD/EB0K7Y",16
35297,"doi:10.25346/S6/CXO9PD/5AFLUO",16
35519,"doi:10.25346/S6/CXO9PD/E6CG0R",16
35299,"doi:10.25346/S6/CXO9PD/ODH2X4",16
35301,"doi:10.25346/S6/CXO9PD/AX25OA",16
35515,"doi:10.25346/S6/CXO9PD/A4Q3LW",16
35514,"doi:10.25346/S6/CXO9PD/XEUABB",16
35319,"doi:10.25346/S6/CXO9PD/IEZLGY",16
35511,"doi:10.25346/S6/CXO9PD/MDVATV",16
35325,"doi:10.25346/S6/CXO9PD/FLLMWK",16
35507,"doi:10.25346/S6/CXO9PD/BYQ8UQ",16
35328,"doi:10.25346/S6/CXO9PD/OLOPLT",16
35333,"doi:10.25346/S6/CXO9PD/TLV80E",16
35504,"doi:10.25346/S6/CXO9PD/S6X9UJ",16
35338,"doi:10.25346/S6/CXO9PD/PWVZGL",16
35341,"doi:10.25346/S6/CXO9PD/XB6UDW",16
35342,"doi:10.25346/S6/CXO9PD/E6QIT3",16
35343,"doi:10.25346/S6/CXO9PD/E0PDVA",16
35347,"doi:10.25346/S6/CXO9PD/TJMHQL",16
35497,"doi:10.25346/S6/CXO9PD/3PWISU",16
35488,"doi:10.25346/S6/CXO9PD/V3LZKF",16
35470,"doi:10.25346/S6/CXO9PD/AWKWXK",16
35466,"doi:10.25346/S6/CXO9PD/NZHHVU",16
35464,"doi:10.25346/S6/CXO9PD/ZJOYB8",16
35462,"doi:10.25346/S6/CXO9PD/STNDLZ",16
35459,"doi:10.25346/S6/CXO9PD/JWGC1F",16
35458,"doi:10.25346/S6/CXO9PD/PGSPDE",16
35454,"doi:10.25346/S6/CXO9PD/F6AWWC",16
35450,"doi:10.25346/S6/CXO9PD/K8FAUR",16
35449,"doi:10.25346/S6/CXO9PD/AMPQTC",16
35446,"doi:10.25346/S6/CXO9PD/Z8KSCN",16
35443,"doi:10.25346/S6/CXO9PD/NLOEKJ",16
35679,"doi:10.25346/S6/CXO9PD/J9IJN6",16
34073,"doi:10.25346/S6/CXO9PD/TM4KL4",16
35905,"doi:10.25346/S6/CXO9PD/YICBR4",16
34081,"doi:10.25346/S6/CXO9PD/J7AXDW",16
34082,"doi:10.25346/S6/CXO9PD/QPRRGE",16
34083,"doi:10.25346/S6/CXO9PD/UUNMDV",16
34084,"doi:10.25346/S6/CXO9PD/JLCENN",16
35908,"doi:10.25346/S6/CXO9PD/M3LP3O",16
34087,"doi:10.25346/S6/CXO9PD/F9LVXP",16
34088,"doi:10.25346/S6/CXO9PD/TMCMVH",16
34091,"doi:10.25346/S6/CXO9PD/RHDGME",16
34094,"doi:10.25346/S6/CXO9PD/OJR8RR",16
34097,"doi:10.25346/S6/CXO9PD/UC1IFI",16
34098,"doi:10.25346/S6/CXO9PD/KR6NXU",16
35677,"doi:10.25346/S6/CXO9PD/CSB8EX",16
35652,"doi:10.25346/S6/CXO9PD/FF2N73",16
34112,"doi:10.25346/S6/CXO9PD/FQ36NL",16
34116,"doi:10.25346/S6/CXO9PD/FUTEE2",16
35913,"doi:10.25346/S6/CXO9PD/I4BS2K",16
35915,"doi:10.25346/S6/CXO9PD/XBO9HH",16
34127,"doi:10.25346/S6/CXO9PD/AVQMZN",16
34128,"doi:10.25346/S6/CXO9PD/3HEOIJ",16
34129,"doi:10.25346/S6/CXO9PD/6YGWJI",16
35650,"doi:10.25346/S6/CXO9PD/PG03YB",16
34136,"doi:10.25346/S6/CXO9PD/M3EBV5",16
35675,"doi:10.25346/S6/CXO9PD/FRJPPH",16
34146,"doi:10.25346/S6/CXO9PD/WHH8XW",16
34148,"doi:10.25346/S6/CXO9PD/HMBZSN",16
34160,"doi:10.25346/S6/CXO9PD/FDNDEM",16
34161,"doi:10.25346/S6/CXO9PD/BT5GWF",16
34163,"doi:10.25346/S6/CXO9PD/M3DHWM",16
35927,"doi:10.25346/S6/CXO9PD/BPMIUU",16
35789,"doi:10.25346/S6/CXO9PD/11TGSC",16
34178,"doi:10.25346/S6/CXO9PD/WCZGPO",16
35666,"doi:10.25346/S6/CXO9PD/80FUIL",16
35647,"doi:10.25346/S6/CXO9PD/DO1C06",16
34185,"doi:10.25346/S6/CXO9PD/IGPURN",16
34187,"doi:10.25346/S6/CXO9PD/SXDQDL",16
34191,"doi:10.25346/S6/CXO9PD/AY15YS",16
35642,"doi:10.25346/S6/CXO9PD/GMGKMH",16
34196,"doi:10.25346/S6/CXO9PD/LB0ZBA",16
34204,"doi:10.25346/S6/CXO9PD/CN604M",16
34207,"doi:10.25346/S6/CXO9PD/XCJHCI",16
35791,"doi:10.25346/S6/CXO9PD/QLCW0C",16
34215,"doi:10.25346/S6/CXO9PD/Z0HBST",16
35792,"doi:10.25346/S6/CXO9PD/EOG5FY",16
34221,"doi:10.25346/S6/CXO9PD/XO9W6J",16
34226,"doi:10.25346/S6/CXO9PD/AV3C1U",16
34236,"doi:10.25346/S6/CXO9PD/S5M0PD",16
34237,"doi:10.25346/S6/CXO9PD/NXPOYY",16
34240,"doi:10.25346/S6/CXO9PD/LMAPC4",16
35942,"doi:10.25346/S6/CXO9PD/HCVWM3",16
34243,"doi:10.25346/S6/CXO9PD/UXPBYZ",16
34244,"doi:10.25346/S6/CXO9PD/MCINPC",16
34261,"doi:10.25346/S6/CXO9PD/OJ31AS",16
34263,"doi:10.25346/S6/CXO9PD/VDMOZJ",16
39887,"doi:10.25346/S6/YO15ON/GXOIWK",16
35631,"doi:10.25346/S6/CXO9PD/RUZDVT",16
35629,"doi:10.25346/S6/CXO9PD/0MYBS8",16
34274,"doi:10.25346/S6/CXO9PD/JBHFRY",16
34276,"doi:10.25346/S6/CXO9PD/6ZAJS5",16
34278,"doi:10.25346/S6/CXO9PD/VWEQH8",16
34279,"doi:10.25346/S6/CXO9PD/CZ6FHB",16
35626,"doi:10.25346/S6/CXO9PD/EIWL8H",16
34284,"doi:10.25346/S6/CXO9PD/QQUEKA",16
35621,"doi:10.25346/S6/CXO9PD/KFU7DY",16
34296,"doi:10.25346/S6/CXO9PD/TYD8RF",16
34309,"doi:10.25346/S6/CXO9PD/OGVLIG",16
35661,"doi:10.25346/S6/CXO9PD/PP1WWL",16
34328,"doi:10.25346/S6/CXO9PD/HCRDNZ",16
34329,"doi:10.25346/S6/CXO9PD/PPBZRM",16
34332,"doi:10.25346/S6/CXO9PD/SWVCQ8",16
34338,"doi:10.25346/S6/CXO9PD/V8FHYU",16
34339,"doi:10.25346/S6/CXO9PD/HGHMX0",16
35730,"doi:10.25346/S6/CXO9PD/MPSZOC",16
34343,"doi:10.25346/S6/CXO9PD/NFQSG4",16
34344,"doi:10.25346/S6/CXO9PD/TAGLQT",16
35948,"doi:10.25346/S6/CXO9PD/AFISIR",16
34350,"doi:10.25346/S6/CXO9PD/HJZWTJ",16
35950,"doi:10.25346/S6/CXO9PD/YQR4B3",16
34353,"doi:10.25346/S6/CXO9PD/OVXPRZ",16
34361,"doi:10.25346/S6/CXO9PD/OTRFCV",16
34372,"doi:10.25346/S6/CXO9PD/XB0YYA",16
34376,"doi:10.25346/S6/CXO9PD/RHULOF",16
34378,"doi:10.25346/S6/CXO9PD/4GA4IE",16
35955,"doi:10.25346/S6/CXO9PD/9KPZTU",16
34386,"doi:10.25346/S6/CXO9PD/XZ0S1L",16
34389,"doi:10.25346/S6/CXO9PD/VP70IO",16
35804,"doi:10.25346/S6/CXO9PD/R6W7AV",16
34393,"doi:10.25346/S6/CXO9PD/F6884L",16
34394,"doi:10.25346/S6/CXO9PD/8FXHSJ",16
34395,"doi:10.25346/S6/CXO9PD/FQUTGT",16
34398,"doi:10.25346/S6/CXO9PD/NJDXW1",16
35963,"doi:10.25346/S6/CXO9PD/IKJT6P",16
35964,"doi:10.25346/S6/CXO9PD/JE96MC",16
34406,"doi:10.25346/S6/CXO9PD/IVIX4A",16
34409,"doi:10.25346/S6/CXO9PD/60E7WN",16
35735,"doi:10.25346/S6/CXO9PD/MLJ9HJ",16
35968,"doi:10.25346/S6/CXO9PD/BDYHRV",16
34416,"doi:10.25346/S6/CXO9PD/PJ5H4Q",16
34418,"doi:10.25346/S6/CXO9PD/3IPXWF",16
35692,"doi:10.25346/S6/CXO9PD/6MGSLL",16
35972,"doi:10.25346/S6/CXO9PD/IJRFYX",16
35809,"doi:10.25346/S6/CXO9PD/CTRZDT",16
34431,"doi:10.25346/S6/CXO9PD/4H36S5",16
34433,"doi:10.25346/S6/CXO9PD/AVHVZQ",16
34434,"doi:10.25346/S6/CXO9PD/HXBA61",16
34437,"doi:10.25346/S6/CXO9PD/K3Q0CA",16
35738,"doi:10.25346/S6/CXO9PD/ZG4LXB",16
34443,"doi:10.25346/S6/CXO9PD/7M9VDK",16
35980,"doi:10.25346/S6/CXO9PD/LHKYC9",16
34447,"doi:10.25346/S6/CXO9PD/RLLIV1",16
34453,"doi:10.25346/S6/CXO9PD/KVNA5P",16
34454,"doi:10.25346/S6/CXO9PD/Y2KCOY",16
34455,"doi:10.25346/S6/CXO9PD/XWGAIH",16
34457,"doi:10.25346/S6/CXO9PD/KYLEL1",16
34459,"doi:10.25346/S6/CXO9PD/HF55DL",16
34460,"doi:10.25346/S6/CXO9PD/TY7DCK",16
34462,"doi:10.25346/S6/CXO9PD/TFAPM1",16
34464,"doi:10.25346/S6/CXO9PD/KAMAAI",16
34469,"doi:10.25346/S6/CXO9PD/N0XDLY",16
34476,"doi:10.25346/S6/CXO9PD/YTVOIY",16
35986,"doi:10.25346/S6/CXO9PD/MPHE1I",16
34478,"doi:10.25346/S6/CXO9PD/KHGFUU",16
35743,"doi:10.25346/S6/CXO9PD/M178CV",16
34482,"doi:10.25346/S6/CXO9PD/HTU5CY",16
34487,"doi:10.25346/S6/CXO9PD/6UCGXZ",16
35817,"doi:10.25346/S6/CXO9PD/PN5IEH",16
34495,"doi:10.25346/S6/CXO9PD/Q5RSES",16
34497,"doi:10.25346/S6/CXO9PD/CSD2HY",16
34498,"doi:10.25346/S6/CXO9PD/CFJINQ",16
35427,"doi:10.25346/S6/CXO9PD/B4PWAT",16
35996,"doi:10.25346/S6/CXO9PD/DVHQGB",16
35426,"doi:10.25346/S6/CXO9PD/EX5AEP",16
35422,"doi:10.25346/S6/CXO9PD/MOR66I",16
35418,"doi:10.25346/S6/CXO9PD/JAVLSF",16
34509,"doi:10.25346/S6/CXO9PD/HEBWAZ",16
34514,"doi:10.25346/S6/CXO9PD/1FCJAW",16
35617,"doi:10.25346/S6/CXO9PD/7XU4DE",16
35616,"doi:10.25346/S6/CXO9PD/S70YNA",16
34525,"doi:10.25346/S6/CXO9PD/YJGKXV",16
34531,"doi:10.25346/S6/CXO9PD/LJKTDL",16
34533,"doi:10.25346/S6/CXO9PD/3DKPOF",16
34535,"doi:10.25346/S6/CXO9PD/4YSOGJ",16
35414,"doi:10.25346/S6/CXO9PD/DUOB6S",16
35412,"doi:10.25346/S6/CXO9PD/PVRVIJ",16
35411,"doi:10.25346/S6/CXO9PD/3BCL6D",16
35407,"doi:10.25346/S6/CXO9PD/NY5ANX",16
34544,"doi:10.25346/S6/CXO9PD/UMDGAQ",16
35399,"doi:10.25346/S6/CXO9PD/FUUDOH",16
35396,"doi:10.25346/S6/CXO9PD/Y8SP3E",16
35389,"doi:10.25346/S6/CXO9PD/OCGK7W",16
35387,"doi:10.25346/S6/CXO9PD/RJAD7T",16
35379,"doi:10.25346/S6/CXO9PD/6LSHQ3",16
35376,"doi:10.25346/S6/CXO9PD/HBSRVJ",16
34547,"doi:10.25346/S6/CXO9PD/MNRPVE",16
34549,"doi:10.25346/S6/CXO9PD/Z0NKEQ",16
34553,"doi:10.25346/S6/CXO9PD/C5FCHQ",16
34554,"doi:10.25346/S6/CXO9PD/JDJLY2",16
35370,"doi:10.25346/S6/CXO9PD/WN1TFF",16
35354,"doi:10.25346/S6/CXO9PD/LBEFFP",16
34559,"doi:10.25346/S6/CXO9PD/W7OQL7",16
34561,"doi:10.25346/S6/CXO9PD/2M1RAR",16
34569,"doi:10.25346/S6/CXO9PD/WPX8AD",16
34570,"doi:10.25346/S6/CXO9PD/DB4GNG",16
34573,"doi:10.25346/S6/CXO9PD/QMFIIF",16
34575,"doi:10.25346/S6/CXO9PD/3FDGS4",16
34585,"doi:10.25346/S6/CXO9PD/4FSRGX",16
35830,"doi:10.25346/S6/CXO9PD/U7MSVL",16
34593,"doi:10.25346/S6/CXO9PD/JGIY0D",16
34594,"doi:10.25346/S6/CXO9PD/6S8IUL",16
34595,"doi:10.25346/S6/CXO9PD/HVCYRH",16
34604,"doi:10.25346/S6/CXO9PD/1KT1GG",16
34608,"doi:10.25346/S6/CXO9PD/V2KHQ8",16
34610,"doi:10.25346/S6/CXO9PD/0MPL1Z",16
34613,"doi:10.25346/S6/CXO9PD/QWIERK",16
34615,"doi:10.25346/S6/CXO9PD/IQSRTZ",16
34623,"doi:10.25346/S6/CXO9PD/UH0RRE",16
34624,"doi:10.25346/S6/CXO9PD/E0OFWG",16
36030,"doi:10.25346/S6/CXO9PD/5VF0FH",16
36032,"doi:10.25346/S6/CXO9PD/PRPTUX",16
35500,"doi:10.25346/S6/CXO9PD/TKUA2Z",15
35498,"doi:10.25346/S6/CXO9PD/SEFFBZ",15
34727,"doi:10.25346/S6/CXO9PD/81UVSA",15
35492,"doi:10.25346/S6/CXO9PD/G1VVAO",15
34726,"doi:10.25346/S6/CXO9PD/90HB2Y",15
35487,"doi:10.25346/S6/CXO9PD/O56CUO",15
35485,"doi:10.25346/S6/CXO9PD/RQHC55",15
35484,"doi:10.25346/S6/CXO9PD/FE1AVG",15
35482,"doi:10.25346/S6/CXO9PD/MHPTCF",15
35481,"doi:10.25346/S6/CXO9PD/YLGTG5",15
35478,"doi:10.25346/S6/CXO9PD/TT5OYE",15
35477,"doi:10.25346/S6/CXO9PD/PH4BP8",15
35476,"doi:10.25346/S6/CXO9PD/IZLACW",15
34942,"doi:10.25346/S6/CXO9PD/IWBNVG",15
36160,"doi:10.25346/S6/CXO9PD/V0NCW7",15
35472,"doi:10.25346/S6/CXO9PD/RITRBS",15
35745,"doi:10.25346/S6/CXO9PD/KVWHWF",15
35768,"doi:10.25346/S6/CXO9PD/JEGVBE",15
35746,"doi:10.25346/S6/CXO9PD/G1EMJ8",15
34494,"doi:10.25346/S6/CXO9PD/MLH1ED",15
34653,"doi:10.25346/S6/CXO9PD/DVRPT3",15
35461,"doi:10.25346/S6/CXO9PD/BCCRV1",15
34724,"doi:10.25346/S6/CXO9PD/OU86IQ",15
34583,"doi:10.25346/S6/CXO9PD/WBQXQP",15
35433,"doi:10.25346/S6/CXO9PD/ZF3J8K",15
35453,"doi:10.25346/S6/CXO9PD/CRDZEZ",15
34584,"doi:10.25346/S6/CXO9PD/C9IRYU",15
34499,"doi:10.25346/S6/CXO9PD/OALX9N",15
35447,"doi:10.25346/S6/CXO9PD/WPMXVM",15
35822,"doi:10.25346/S6/CXO9PD/7WBS18",15
36066,"doi:10.25346/S6/CXO9PD/2YDSVW",15
34937,"doi:10.25346/S6/CXO9PD/VHSUAV",15
34933,"doi:10.25346/S6/CXO9PD/HVV23D",15
35440,"doi:10.25346/S6/CXO9PD/NI31XA",15
35438,"doi:10.25346/S6/CXO9PD/MT8AU5",15
35767,"doi:10.25346/S6/CXO9PD/R9P2LN",15
34068,"doi:10.25346/S6/CXO9PD/DMXUVH",15
34501,"doi:10.25346/S6/CXO9PD/YE478R",15
35904,"doi:10.25346/S6/CXO9PD/W2RYAG",15
34071,"doi:10.25346/S6/CXO9PD/ENZ4DU",15
34928,"doi:10.25346/S6/CXO9PD/JLOVED",15
34502,"doi:10.25346/S6/CXO9PD/GJYFJJ",15
34074,"doi:10.25346/S6/CXO9PD/BZ5XDW",15
34075,"doi:10.25346/S6/CXO9PD/GY6LAA",15
35428,"doi:10.25346/S6/CXO9PD/76M5ET",15
34077,"doi:10.25346/S6/CXO9PD/ZNFIVV",15
35906,"doi:10.25346/S6/CXO9PD/FCA5IN",15
34079,"doi:10.25346/S6/CXO9PD/XUHGUI",15
35907,"doi:10.25346/S6/CXO9PD/F79TRT",15
34621,"doi:10.25346/S6/CXO9PD/3PPOYO",15
34586,"doi:10.25346/S6/CXO9PD/TWWP3Q",15
34587,"doi:10.25346/S6/CXO9PD/UQM4HV",15
36038,"doi:10.25346/S6/CXO9PD/RIUUGQ",15
35420,"doi:10.25346/S6/CXO9PD/PTB2VR",15
34086,"doi:10.25346/S6/CXO9PD/YZLHNL",15
35419,"doi:10.25346/S6/CXO9PD/CUUNPL",15
34648,"doi:10.25346/S6/CXO9PD/HBGHUT",15
35909,"doi:10.25346/S6/CXO9PD/76GSIK",15
35717,"doi:10.25346/S6/CXO9PD/RU1QD4",15
34504,"doi:10.25346/S6/CXO9PD/LQMLJY",15
34927,"doi:10.25346/S6/CXO9PD/ECMIVV",15
34093,"doi:10.25346/S6/CXO9PD/HYEMKN",15
34505,"doi:10.25346/S6/CXO9PD/09T62J",15
35653,"doi:10.25346/S6/CXO9PD/P7V9AL",15
34926,"doi:10.25346/S6/CXO9PD/KOHYUS",15
35997,"doi:10.25346/S6/CXO9PD/ID7CC6",15
34507,"doi:10.25346/S6/CXO9PD/OTFSPY",15
35766,"doi:10.25346/S6/CXO9PD/JPUPTF",15
34719,"doi:10.25346/S6/CXO9PD/RGZYV6",15
36147,"doi:10.25346/S6/CXO9PD/QRIDZE",15
34102,"doi:10.25346/S6/CXO9PD/SZFI4I",15
36018,"doi:10.25346/S6/CXO9PD/SWAQM7",15
36146,"doi:10.25346/S6/CXO9PD/Q5GSTC",15
34105,"doi:10.25346/S6/CXO9PD/A8Y9JU",15
34913,"doi:10.25346/S6/CXO9PD/BQ4VUK",15
34107,"doi:10.25346/S6/CXO9PD/XQMN1V",15
34108,"doi:10.25346/S6/CXO9PD/8L0SPJ",15
36145,"doi:10.25346/S6/CXO9PD/NHPLFP",15
34910,"doi:10.25346/S6/CXO9PD/IW0PLZ",15
34907,"doi:10.25346/S6/CXO9PD/FQRSLX",15
34717,"doi:10.25346/S6/CXO9PD/MBEYKH",15
34906,"doi:10.25346/S6/CXO9PD/QYBIMS",15
34114,"doi:10.25346/S6/CXO9PD/PLLZVM",15
35782,"doi:10.25346/S6/CXO9PD/XUIWVM",15
34716,"doi:10.25346/S6/CXO9PD/E8QWEC",15
35620,"doi:10.25346/S6/CXO9PD/EWI9FI",15
34118,"doi:10.25346/S6/CXO9PD/BYLITS",15
35914,"doi:10.25346/S6/CXO9PD/MI71IW",15
34513,"doi:10.25346/S6/CXO9PD/GNYFA2",15
35916,"doi:10.25346/S6/CXO9PD/ZEF7QI",15
34122,"doi:10.25346/S6/CXO9PD/EF8OBH",15
35719,"doi:10.25346/S6/CXO9PD/UALVMZ",15
35918,"doi:10.25346/S6/CXO9PD/RTLBSQ",15
36144,"doi:10.25346/S6/CXO9PD/LWV5B9",15
34126,"doi:10.25346/S6/CXO9PD/WILEUO",15
34591,"doi:10.25346/S6/CXO9PD/XFWBTX",15
34710,"doi:10.25346/S6/CXO9PD/SLOEXM",15
34709,"doi:10.25346/S6/CXO9PD/OMKVUC",15
34130,"doi:10.25346/S6/CXO9PD/0XS65Y",15
34131,"doi:10.25346/S6/CXO9PD/D9BERA",15
34132,"doi:10.25346/S6/CXO9PD/DFPDLA",15
36143,"doi:10.25346/S6/CXO9PD/ACWADU",15
34134,"doi:10.25346/S6/CXO9PD/RCWL6O",15
34515,"doi:10.25346/S6/CXO9PD/EBW23B",15
34706,"doi:10.25346/S6/CXO9PD/G603FA",15
34901,"doi:10.25346/S6/CXO9PD/3RPY0N",15
34138,"doi:10.25346/S6/CXO9PD/TVWR8M",15
34898,"doi:10.25346/S6/CXO9PD/NTDXZZ",15
34140,"doi:10.25346/S6/CXO9PD/JW8RH2",15
34141,"doi:10.25346/S6/CXO9PD/UBELUH",15
34142,"doi:10.25346/S6/CXO9PD/NKQKLU",15
35706,"doi:10.25346/S6/CXO9PD/OULYHV",15
35673,"doi:10.25346/S6/CXO9PD/03HTOI",15
34145,"doi:10.25346/S6/CXO9PD/TICUH3",15
34622,"doi:10.25346/S6/CXO9PD/CIZMTL",15
35722,"doi:10.25346/S6/CXO9PD/9KUWDG",15
34701,"doi:10.25346/S6/CXO9PD/CRF44Q",15
34149,"doi:10.25346/S6/CXO9PD/IQMA7Y",15
35922,"doi:10.25346/S6/CXO9PD/7YGTIH",15
34151,"doi:10.25346/S6/CXO9PD/EKBU23",15
34896,"doi:10.25346/S6/CXO9PD/STRCJK",15
34153,"doi:10.25346/S6/CXO9PD/JWQ9HH",15
34154,"doi:10.25346/S6/CXO9PD/4W9NQ0",15
34155,"doi:10.25346/S6/CXO9PD/TWKRO7",15
34156,"doi:10.25346/S6/CXO9PD/RLBEHO",15
34157,"doi:10.25346/S6/CXO9PD/GVGB1H",15
35874,"doi:10.25346/S6/CXO9PD/ZZYY8X",15
34159,"doi:10.25346/S6/CXO9PD/ZF7PUU",15
34631,"doi:10.25346/S6/CXO9PD/NZL3IA",15
34521,"doi:10.25346/S6/CXO9PD/UMQAKZ",15
34162,"doi:10.25346/S6/CXO9PD/Y9C2UX",15
34698,"doi:10.25346/S6/CXO9PD/YZQA0T",15
34164,"doi:10.25346/S6/CXO9PD/E709BL",15
35925,"doi:10.25346/S6/CXO9PD/OEGXZ4",15
34166,"doi:10.25346/S6/CXO9PD/LVTPB8",15
35926,"doi:10.25346/S6/CXO9PD/FA4VLW",15
34168,"doi:10.25346/S6/CXO9PD/JAC47M",15
34169,"doi:10.25346/S6/CXO9PD/E67PL3",15
34523,"doi:10.25346/S6/CXO9PD/1X5QWO",15
34171,"doi:10.25346/S6/CXO9PD/0OTIYJ",15
35614,"doi:10.25346/S6/CXO9PD/HQMOLX",15
34889,"doi:10.25346/S6/CXO9PD/TME5KA",15
34174,"doi:10.25346/S6/CXO9PD/J2XKML",15
35929,"doi:10.25346/S6/CXO9PD/BNNYMD",15
34176,"doi:10.25346/S6/CXO9PD/XL8RQO",15
35930,"doi:10.25346/S6/CXO9PD/5GFASU",15
34638,"doi:10.25346/S6/CXO9PD/4AXJEW",15
36060,"doi:10.25346/S6/CXO9PD/4NEURU",15
34180,"doi:10.25346/S6/CXO9PD/UUM8BT",15
34181,"doi:10.25346/S6/CXO9PD/MACGZA",15
34182,"doi:10.25346/S6/CXO9PD/HNPMIQ",15
34183,"doi:10.25346/S6/CXO9PD/IXT30M",15
34527,"doi:10.25346/S6/CXO9PD/DVXYZS",15
35689,"doi:10.25346/S6/CXO9PD/BTXZXW",15
34186,"doi:10.25346/S6/CXO9PD/IXTSHH",15
34691,"doi:10.25346/S6/CXO9PD/TT3IXQ",15
34188,"doi:10.25346/S6/CXO9PD/YSEACC",15
34189,"doi:10.25346/S6/CXO9PD/JAI3XB",15
35646,"doi:10.25346/S6/CXO9PD/VOAYRK",15
34530,"doi:10.25346/S6/CXO9PD/9JWFPC",15
34635,"doi:10.25346/S6/CXO9PD/JHD1SW",15
35640,"doi:10.25346/S6/CXO9PD/D4DPNL",15
34888,"doi:10.25346/S6/CXO9PD/5WGE8D",15
34195,"doi:10.25346/S6/CXO9PD/X6Z92Q",15
36054,"doi:10.25346/S6/CXO9PD/KLEPYP",15
35639,"doi:10.25346/S6/CXO9PD/GTRVRW",15
34198,"doi:10.25346/S6/CXO9PD/T4LGGD",15
34199,"doi:10.25346/S6/CXO9PD/B15URV",15
34200,"doi:10.25346/S6/CXO9PD/HJ2UHE",15
34201,"doi:10.25346/S6/CXO9PD/YROODY",15
34202,"doi:10.25346/S6/CXO9PD/INA2RH",15
34887,"doi:10.25346/S6/CXO9PD/CLOUGB",15
34686,"doi:10.25346/S6/CXO9PD/RYYPTZ",15
35637,"doi:10.25346/S6/CXO9PD/SF7HRD",15
34206,"doi:10.25346/S6/CXO9PD/L92GZH",15
36020,"doi:10.25346/S6/CXO9PD/1TL3Q6",15
34208,"doi:10.25346/S6/CXO9PD/HDLNKQ",15
34883,"doi:10.25346/S6/CXO9PD/NRWDEW",15
34534,"doi:10.25346/S6/CXO9PD/ZPO5EZ",15
34211,"doi:10.25346/S6/CXO9PD/ZYZWFB",15
34212,"doi:10.25346/S6/CXO9PD/8WEXVB",15
34882,"doi:10.25346/S6/CXO9PD/GREWFI",15
34880,"doi:10.25346/S6/CXO9PD/Z6HA3M",15
35831,"doi:10.25346/S6/CXO9PD/KEMMDC",15
